CONTAINER ID   NAME                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
4168b1e5475e   peer0.org1.example.com                  1.96%     118.5MiB / 15.63GiB   0.74%     114kB / 58.9kB    0B / 233kB   14
0a8da407b1db   orderer0.example.com                    0.07%     16.22MiB / 15.63GiB   0.10%     27.1kB / 48.8kB   0B / 168kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          2.95%     45.09MiB / 15.63GiB   0.28%     33.6kB / 35.7kB   0B / 967kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          3.41%     44.77MiB / 15.63GiB   0.28%     34.6kB / 39.4kB   0B / 967kB   45
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.58kB / 2.1kB    0B / 0B      7
652db744f86e   intelligent_liskov                      173.05%   123.1MiB / 15.63GiB   0.77%     736B / 0B         0B / 4.1kB   36
6f7247a793d7   admiring_clarke                         212.71%   103.4MiB / 15.63GiB   0.65%     626B / 0B         0B / 4.1kB   35
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
652db744f86e   intelligent_liskov                      190.51%   125.3MiB / 15.63GiB   0.78%     806B / 0B         0B / 16.1MB   33
6f7247a793d7   admiring_clarke                         193.67%   93.87MiB / 15.63GiB   0.59%     696B / 0B         0B / 17.1MB   36
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     3.86kB / 2.24kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.69kB / 2.14kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.38kB / 2.53kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.29kB / 2.63kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.64%     142MiB / 15.63GiB     0.89%     107kB / 55.4kB    0B / 233kB    14
4168b1e5475e   peer0.org1.example.com                  1.40%     118.5MiB / 15.63GiB   0.74%     114kB / 59kB      0B / 233kB    14
0a8da407b1db   orderer0.example.com                    0.13%     16.22MiB / 15.63GiB   0.10%     27.2kB / 48.8kB   0B / 168kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.78%     45.09MiB / 15.63GiB   0.28%     33.6kB / 35.7kB   0B / 967kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.94%     44.84MiB / 15.63GiB   0.28%     34.6kB / 39.4kB   0B / 967kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
652db744f86e   intelligent_liskov                      188.70%   150MiB / 15.63GiB     0.94%     806B / 0B         0B / 16.1MB   37
6f7247a793d7   admiring_clarke                         200.36%   115.8MiB / 15.63GiB   0.72%     696B / 0B         0B / 17.1MB   37
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     3.86kB / 2.24kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.69kB / 2.14kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.38kB / 2.53kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.29kB / 2.63kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.52%     142MiB / 15.63GiB     0.89%     107kB / 55.4kB    0B / 233kB    14
4168b1e5475e   peer0.org1.example.com                  1.59%     118.5MiB / 15.63GiB   0.74%     114kB / 59kB      0B / 233kB    14
0a8da407b1db   orderer0.example.com                    0.08%     16.22MiB / 15.63GiB   0.10%     27.2kB / 48.8kB   0B / 168kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.57%     45.09MiB / 15.63GiB   0.28%     33.6kB / 35.7kB   0B / 967kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.15%     44.87MiB / 15.63GiB   0.28%     34.6kB / 39.4kB   0B / 967kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
652db744f86e   intelligent_liskov                      209.34%   117MiB / 15.63GiB     0.73%     876B / 0B         0B / 16.1MB   31
6f7247a793d7   admiring_clarke                         182.12%   141.9MiB / 15.63GiB   0.89%     766B / 0B         0B / 17.1MB   36
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4kB / 2.3kB       0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.77kB / 2.14kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.45kB / 2.6kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.36kB / 2.69kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.31%     142MiB / 15.63GiB     0.89%     107kB / 55.6kB    0B / 233kB    14
4168b1e5475e   peer0.org1.example.com                  1.79%     118.5MiB / 15.63GiB   0.74%     114kB / 59.1kB    0B / 233kB    14
0a8da407b1db   orderer0.example.com                    0.17%     16.22MiB / 15.63GiB   0.10%     27.2kB / 48.8kB   0B / 168kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.62%     45.17MiB / 15.63GiB   0.28%     33.6kB / 35.7kB   0B / 967kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.63%     45.01MiB / 15.63GiB   0.28%     34.6kB / 39.4kB   0B / 967kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
652db744f86e   intelligent_liskov                      200.20%   83.7MiB / 15.63GiB    0.52%     876B / 0B         0B / 16.1MB   31
6f7247a793d7   admiring_clarke                         191.32%   93.04MiB / 15.63GiB   0.58%     766B / 0B         0B / 17.1MB   31
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4kB / 2.3kB       0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.83kB / 2.21kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.45kB / 2.6kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.36kB / 2.69kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.26%     142MiB / 15.63GiB     0.89%     107kB / 55.8kB    0B / 233kB    14
4168b1e5475e   peer0.org1.example.com                  1.46%     118.5MiB / 15.63GiB   0.74%     114kB / 59.4kB    0B / 233kB    14
0a8da407b1db   orderer0.example.com                    0.07%     16.22MiB / 15.63GiB   0.10%     27.3kB / 49kB     0B / 168kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.64%     45.17MiB / 15.63GiB   0.28%     33.7kB / 35.8kB   0B / 967kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.73%     44.76MiB / 15.63GiB   0.28%     34.8kB / 39.5kB   0B / 967kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
652db744f86e   intelligent_liskov                      162.03%   158.7MiB / 15.63GiB   0.99%     876B / 0B         0B / 16.1MB   19
6f7247a793d7   admiring_clarke                         147.50%   177.4MiB / 15.63GiB   1.11%     766B / 0B         0B / 17.1MB   19
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4kB / 2.3kB       0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.83kB / 2.21kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.45kB / 2.6kB    0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.4kB / 2.74kB    0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.73%     142MiB / 15.63GiB     0.89%     107kB / 55.8kB    0B / 233kB    14
4168b1e5475e   peer0.org1.example.com                  1.40%     118.5MiB / 15.63GiB   0.74%     114kB / 59.4kB    0B / 233kB    14
0a8da407b1db   orderer0.example.com                    0.04%     16.22MiB / 15.63GiB   0.10%     27.3kB / 49kB     0B / 168kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          3.30%     45.18MiB / 15.63GiB   0.28%     33.7kB / 35.8kB   0B / 967kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.63%     44.76MiB / 15.63GiB   0.28%     34.8kB / 39.5kB   0B / 967kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.07kB / 2.3kB    0B / 0B      9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.83kB / 2.21kB   0B / 0B      7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.45kB / 2.6kB    0B / 0B      10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.4kB / 2.74kB    0B / 0B      10
26c66163cb76   peer0.org2.example.com                  1.64%     142MiB / 15.63GiB     0.89%     107kB / 55.8kB    0B / 233kB   14
4168b1e5475e   peer0.org1.example.com                  1.61%     118.5MiB / 15.63GiB   0.74%     114kB / 59.4kB    0B / 233kB   14
0a8da407b1db   orderer0.example.com                    0.07%     16.22MiB / 15.63GiB   0.10%     27.3kB / 49kB     0B / 168kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.46%     45.18MiB / 15.63GiB   0.28%     33.7kB / 35.8kB   0B / 967kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.73%     44.77MiB / 15.63GiB   0.28%     34.8kB / 39.5kB   0B / 967kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.13kB / 2.37kB   0B / 0B      9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     3.9kB / 2.27kB    0B / 0B      7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.58kB / 2.67kB   0B / 0B      10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.46kB / 2.8kB    0B / 0B      10
26c66163cb76   peer0.org2.example.com                  1.97%     160.5MiB / 15.63GiB   1.00%     107kB / 55.9kB    0B / 233kB   14
4168b1e5475e   peer0.org1.example.com                  1.59%     128.6MiB / 15.63GiB   0.80%     114kB / 59.5kB    0B / 233kB   14
0a8da407b1db   orderer0.example.com                    0.09%     16.22MiB / 15.63GiB   0.10%     27.4kB / 49kB     0B / 168kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.11kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.39%     45.17MiB / 15.63GiB   0.28%     33.7kB / 35.8kB   0B / 967kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.57kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          0.72%     44.75MiB / 15.63GiB   0.28%     34.8kB / 39.5kB   0B / 967kB   45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     3.82kB / 2.26kB   0B / 0B      10
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.22kB / 2.37kB   0B / 0B      9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.05kB / 2.27kB   0B / 0B      7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.75kB / 2.75kB   0B / 0B      10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.66kB / 2.84kB   0B / 0B      10
26c66163cb76   peer0.org2.example.com                  1.64%     160.6MiB / 15.63GiB   1.00%     125kB / 67kB      0B / 258kB   14
4168b1e5475e   peer0.org1.example.com                  2.06%     128.6MiB / 15.63GiB   0.80%     135kB / 72.4kB    0B / 258kB   14
0a8da407b1db   orderer0.example.com                    0.06%     16.23MiB / 15.63GiB   0.10%     33.3kB / 61.1kB   0B / 188kB   13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB   9
8d5a9c9700ea   couchdb.peer0.org2.example.com          1.00%     45.23MiB / 15.63GiB   0.28%     38.2kB / 42kB     0B / 991kB   45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.65kB / 5.89kB   0B / 446kB   9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.90%     44.88MiB / 15.63GiB   0.28%     39.4kB / 48.1kB   0B / 991kB   45
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     3.87kB / 2.26kB   0B / 0B      9
ecf0f5e04ced   upbeat_euler                            195.54%   112.1MiB / 15.63GiB   0.70%     736B / 0B         0B / 4.1kB   36
192147b631ff   quizzical_mcnulty                       189.73%   104.9MiB / 15.63GiB   0.66%     536B / 0B         0B / 4.1kB   37
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
192147b631ff   quizzical_mcnulty                       195.58%   111MiB / 15.63GiB     0.69%     696B / 0B         0B / 16.1MB   33
ecf0f5e04ced   upbeat_euler                            188.34%   105.3MiB / 15.63GiB   0.66%     806B / 0B         0B / 17.2MB   30
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.03kB / 2.3kB    0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     3.94kB / 2.26kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.22kB / 2.37kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.09kB / 2.31kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.75kB / 2.75kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.66kB / 2.84kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.55%     160.6MiB / 15.63GiB   1.00%     125kB / 67kB      0B / 258kB    14
4168b1e5475e   peer0.org1.example.com                  1.89%     128.6MiB / 15.63GiB   0.80%     135kB / 72.4kB    0B / 258kB    14
0a8da407b1db   orderer0.example.com                    0.07%     16.23MiB / 15.63GiB   0.10%     33.4kB / 61.2kB   0B / 188kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.82%     45.24MiB / 15.63GiB   0.28%     38.2kB / 42kB     0B / 991kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.65kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          3.26%     45.03MiB / 15.63GiB   0.28%     39.4kB / 48.1kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
192147b631ff   quizzical_mcnulty                       189.48%   149.8MiB / 15.63GiB   0.94%     696B / 0B         0B / 16.1MB   35
ecf0f5e04ced   upbeat_euler                            203.00%   164.7MiB / 15.63GiB   1.03%     806B / 0B         0B / 17.2MB   37
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.03kB / 2.3kB    0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     3.94kB / 2.26kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.22kB / 2.37kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.09kB / 2.31kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.82kB / 2.81kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.72kB / 2.91kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.75%     160.6MiB / 15.63GiB   1.00%     125kB / 67kB      0B / 258kB    14
4168b1e5475e   peer0.org1.example.com                  1.80%     128.6MiB / 15.63GiB   0.80%     135kB / 72.5kB    0B / 258kB    14
0a8da407b1db   orderer0.example.com                    0.14%     16.23MiB / 15.63GiB   0.10%     33.4kB / 61.2kB   0B / 188kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          0.87%     45.24MiB / 15.63GiB   0.28%     38.2kB / 42kB     0B / 991kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.65kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          3.31%     44.98MiB / 15.63GiB   0.28%     39.4kB / 48.1kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
192147b631ff   quizzical_mcnulty                       196.07%   128.4MiB / 15.63GiB   0.80%     766B / 0B         0B / 16.1MB   37
ecf0f5e04ced   upbeat_euler                            187.35%   121MiB / 15.63GiB     0.76%     806B / 0B         0B / 17.2MB   29
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.16kB / 2.37kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     4.01kB / 2.26kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.28kB / 2.43kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.16kB / 2.38kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.82kB / 2.81kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.72kB / 2.91kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.54%     160.6MiB / 15.63GiB   1.00%     125kB / 67.2kB    0B / 258kB    14
4168b1e5475e   peer0.org1.example.com                  1.41%     128.6MiB / 15.63GiB   0.80%     136kB / 72.5kB    0B / 258kB    14
0a8da407b1db   orderer0.example.com                    0.07%     16.23MiB / 15.63GiB   0.10%     33.6kB / 61.4kB   0B / 188kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          1.96%     45.24MiB / 15.63GiB   0.28%     38.2kB / 42kB     0B / 991kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.72kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.74%     44.98MiB / 15.63GiB   0.28%     39.5kB / 48.1kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
192147b631ff   quizzical_mcnulty                       201.63%   95.08MiB / 15.63GiB   0.59%     766B / 0B         0B / 16.1MB   25
ecf0f5e04ced   upbeat_euler                            189.92%   97.38MiB / 15.63GiB   0.61%     876B / 0B         0B / 17.2MB   26
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.16kB / 2.37kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     4.08kB / 2.33kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.28kB / 2.43kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.16kB / 2.38kB   0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.82kB / 2.81kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.72kB / 2.91kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.66%     160.6MiB / 15.63GiB   1.00%     125kB / 67.4kB    0B / 258kB    14
4168b1e5475e   peer0.org1.example.com                  1.26%     128.6MiB / 15.63GiB   0.80%     136kB / 72.8kB    0B / 258kB    14
0a8da407b1db   orderer0.example.com                    0.08%     16.23MiB / 15.63GiB   0.10%     33.7kB / 61.5kB   0B / 188kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          1.00%     45.24MiB / 15.63GiB   0.28%     38.4kB / 42.1kB   0B / 991kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.72kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.45%     44.98MiB / 15.63GiB   0.28%     39.6kB / 48.2kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O     PIDS
192147b631ff   quizzical_mcnulty                       207.72%   62.72MiB / 15.63GiB   0.39%     766B / 0B         0B / 16.1MB   13
ecf0f5e04ced   upbeat_euler                            154.57%   155.6MiB / 15.63GiB   0.97%     876B / 0B         0B / 17.2MB   18
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.16kB / 2.37kB   0B / 0B       10
371ab9dd9eeb   dev-peer0.org1.example.com-simple-v0    0.00%     9.273MiB / 2GiB       0.45%     4.08kB / 2.33kB   0B / 0B       9
ad9bb4f324f2   dev-peer0.org2.example.com-drm-v0       0.00%     9.277MiB / 2GiB       0.45%     4.35kB / 2.43kB   0B / 0B       9
c715edf5dbd4   dev-peer0.org1.example.com-drm-v0       0.00%     7.246MiB / 2GiB       0.35%     4.2kB / 2.42kB    0B / 0B       7
52d185994d4c   dev-peer0.org2.example.com-marbles-v0   0.00%     9.348MiB / 2GiB       0.46%     4.82kB / 2.81kB   0B / 0B       10
89ef76708235   dev-peer0.org1.example.com-marbles-v0   0.00%     9.309MiB / 2GiB       0.45%     4.72kB / 2.91kB   0B / 0B       10
26c66163cb76   peer0.org2.example.com                  1.53%     160.6MiB / 15.63GiB   1.00%     125kB / 67.4kB    0B / 258kB    14
4168b1e5475e   peer0.org1.example.com                  1.72%     128.6MiB / 15.63GiB   0.80%     136kB / 72.8kB    0B / 258kB    14
0a8da407b1db   orderer0.example.com                    0.07%     16.23MiB / 15.63GiB   0.10%     33.7kB / 61.5kB   0B / 188kB    13
7814296b38fa   ca.org1.example.com                     0.00%     14.57MiB / 15.63GiB   0.09%     3.26kB / 5.93kB   0B / 446kB    9
8d5a9c9700ea   couchdb.peer0.org2.example.com          1.71%     45.25MiB / 15.63GiB   0.28%     38.4kB / 42.1kB   0B / 991kB    45
412d4e23e7ac   ca.org2.example.com                     0.00%     12.46MiB / 15.63GiB   0.08%     3.72kB / 5.89kB   0B / 446kB    9
d39520ce6c9f   couchdb.peer0.org1.example.com          1.04%     45MiB / 15.63GiB      0.28%     39.6kB / 48.2kB   0B / 991kB    45
CONTAINER ID   NAME                                    CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O    PIDS
f25a301320a5   dev-peer0.org2.example.com-simple-v0    0.00%     9.34MiB / 2GiB        0.46%     4.16kB / 2.37kB   0B / 0B      10
